order_number,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,state,state_name,us_region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
SO - 0002226,2018-01-27,Aveda Group,Export,Product 15,5,1072.0,5360.0,825.44,CA,California,West,37.33939,-121.89496,,4127.200000000001,1232.7999999999993,22.999999999999986,January,1,2018-01
SO - 0006638,2018-01-27,Thoughtmix Ltd,Export,Product 18,7,1031.8,7222.599999999999,680.988,AL,Alabama,South,34.57332,-86.99214,,4766.916,2455.6839999999993,33.99999999999999,January,1,2018-01
SO - 0009958,2018-01-27,Cadila Ltd,Wholesale,Product 26,8,2358.4,18867.2,1108.448,NY,New York,Northeast,43.20981,-77.57206,,8867.584,9999.616,53.0,January,1,2018-01
SO - 0010522,2018-01-27,Holston Company,Export,Product 25,9,3142.3,28280.7,1445.458,FL,Florida,South,26.52535,-80.06643,,13009.122000000001,15271.578,53.99999999999999,January,1,2018-01
SO - 0009586,2018-01-27,Skinder Group,Wholesale,Product 26,7,6338.2,44367.4,4817.032,CA,California,West,34.13973,-118.03534,,33719.224,10648.176,24.0,January,1,2018-01
SO - 000393,2018-01-27,Nlounge Ltd,Distributor,Product 4,10,1118.9,11189.0,895.1200000000001,MN,Minnesota,Midwest,44.02163,-92.4699,,8951.2,2237.7999999999993,19.999999999999993,January,1,2018-01
SO - 0001605,2018-01-27,Amerisourc Corp,Wholesale,Product 25,10,2244.5,22445.0,1346.7,IL,Illinois,Midwest,42.25884,-89.06455,,13467.0,8978.0,40.0,January,1,2018-01
SO - 0002564,2018-01-27,Army Group,Wholesale,Product 3,12,167.5,2010.0,103.85,NE,Nebraska,Midwest,41.13667,-95.89084,,1246.1999999999998,763.8000000000002,38.000000000000014,January,1,2018-01
SO - 0004216,2018-01-27,Topiczoom Corp,Distributor,Product 17,6,6237.7,37426.2,5052.537,MN,Minnesota,Midwest,44.97997,-93.26384,,30315.222,7110.9779999999955,18.99999999999999,January,1,2018-01
SO - 0004413,2018-01-27,Podcat Corp,Wholesale,Product 24,5,670.0,3350.0,301.5,TN,Tennessee,South,35.61452,-88.81395,,1507.5,1842.5,55.00000000000001,January,1,2018-01
SO - 0008704,2018-01-27,Flipbug Ltd,Wholesale,Product 3,10,1118.9,11189.0,861.5530000000001,CA,California,West,34.12834,-117.20865,,8615.53,2573.4699999999993,22.999999999999996,January,1,2018-01
SO - 000859,2018-01-27,Pacific Ltd,Wholesale,Product 24,7,247.9,1735.3,158.656,AL,Alabama,South,31.2337,-85.40682,,1110.592,624.7079999999999,35.99999999999999,January,1,2018-01
SO - 0004783,2018-01-27,Zooveo Company,Wholesale,Product 26,11,3162.4,34786.4,1676.0720000000001,CA,California,West,34.13973,-118.03534,,18436.792,16349.608,47.0,January,1,2018-01
SO - 0006805,2018-01-27,Eire Corp,Export,Product 13,11,2385.2000000000003,26237.200000000004,1765.0480000000002,MS,Mississippi,South,32.31583,-90.21282,,19415.528000000002,6821.672000000002,26.000000000000007,January,1,2018-01
SO - 0008517,2018-01-27,Mydeo Ltd,Wholesale,Product 2,7,877.7,6143.900000000001,526.62,SC,South Carolina,South,32.79407,-79.86259,,3686.34,2457.5600000000004,40.0,January,1,2018-01
SO - 000434,2018-01-27,Topco Company,Wholesale,Product 5,10,2586.2000000000003,25862.000000000004,2094.8220000000006,NC,North Carolina,South,34.75405,-77.43024,,20948.220000000005,4913.779999999999,18.999999999999993,January,1,2018-01
SO - 0001558,2018-01-27,Browsebug Company,Distributor,Product 13,5,1876.0,9380.0,1031.8000000000002,NC,North Carolina,South,36.07264,-79.79198,,5159.000000000001,4220.999999999999,44.99999999999999,January,1,2018-01
SO - 0003118,2018-01-27,Omba Group,Wholesale,Product 15,6,3946.3,23677.800000000003,3354.355,CA,California,West,33.20004,-117.24254,,20126.13,3551.670000000002,15.000000000000005,January,1,2018-01
SO - 0003626,2018-01-27,Realbuzz Ltd,Wholesale,Product 13,12,757.1,9085.2,431.54699999999997,CA,California,West,33.61891,-117.92895,,5178.563999999999,3906.6360000000013,43.00000000000001,January,1,2018-01
SO - 0006663,2018-01-27,Army Group,Distributor,Product 17,11,964.8000000000001,10612.800000000001,646.416,CA,California,West,33.94001,-118.13257,,7110.576000000001,3502.224,32.99999999999999,January,1,2018-01
SO - 0007027,2018-01-27,US Ltd,Wholesale,Product 25,12,2465.6,29587.199999999997,1799.888,OR,Oregon,West,44.92371,-123.02319,,21598.656,7988.543999999998,26.999999999999996,January,1,2018-01
SO - 0007281,2018-01-27,Aromaticos Company,Export,Product 25,5,3979.8,19899.0,3144.0420000000004,TN,Tennessee,South,35.84562,-86.39027,,15720.210000000003,4178.789999999997,20.999999999999986,January,1,2018-01
SO - 000198,2018-01-28,Roberts Company,Export,Product 30,11,2472.3,27195.300000000003,1433.934,CA,California,West,33.931960000000004,-117.94617,,15773.274,11422.026000000003,42.00000000000001,January,1,2018-01
SO - 000525,2018-01-28,Brainspher Ltd,Wholesale,Product 14,10,3959.7000000000003,39597.0,2138.2380000000003,NC,North Carolina,South,35.98998,-79.99047,,21382.380000000005,18214.619999999995,45.99999999999999,January,1,2018-01
SO - 0003338,2018-01-28,Kaymbo Company,Wholesale,Product 13,12,2881.0,34572.0,2074.3199999999997,NY,New York,Northeast,40.66347,-73.9387,,24891.839999999997,9680.160000000003,28.000000000000007,January,1,2018-01
SO - 0003485,2018-01-28,Fivebridge Ltd,Distributor,Product 21,8,3061.9,24495.2,1224.76,CA,California,West,33.87224,-117.87034,,9798.08,14697.12,60.0,January,1,2018-01
SO - 0005186,2018-01-28,Alembic Ltd,Distributor,Product 25,10,6123.8,61238.0,3919.232,CA,California,West,37.30216,-120.48297,,39192.32,22045.68,36.0,January,1,2018-01
SO - 0005373,2018-01-28,Valeant Corp,Export,Product 15,5,1058.6000000000001,5293.000000000001,889.224,CA,California,West,38.75212,-121.28801,,4446.12,846.880000000001,16.000000000000018,January,1,2018-01
SO - 0006233,2018-01-28,Centizu Company,Distributor,Product 13,8,1011.7,8093.6,728.424,TN,Tennessee,South,36.52977,-87.35945,,5827.392,2266.2080000000005,28.000000000000004,January,1,2018-01
SO - 0010338,2018-01-28,Roberts Company,Wholesale,Product 4,10,227.8,2278.0,134.402,FL,Florida,South,26.62535,-81.6248,,1344.02,933.98,41.0,January,1,2018-01
SO - 0001348,2018-01-28,Jaxbean Group,Wholesale,Product 16,8,1688.4,13507.2,759.7800000000001,MI,Michigan,Midwest,42.47337,-83.22187,,6078.240000000001,7428.96,54.99999999999999,January,1,2018-01
SO - 0003600,2018-01-28,SAFEWAY Ltd,Wholesale,Product 5,5,207.70000000000002,1038.5,145.39000000000001,CA,California,West,34.00944,-118.10528,,726.95,311.54999999999995,29.999999999999993,January,1,2018-01
SO - 0004250,2018-01-28,Blogspan Ltd,Wholesale,Product 24,11,3939.6,43335.6,1812.2160000000001,AZ,Arizona,West,33.1911,-111.528,,19934.376,23401.224,53.99999999999999,January,1,2018-01
SO - 0004480,2018-01-28,Voolia Ltd,Wholesale,Product 15,7,3946.3,27624.100000000002,2920.262,PA,Pennsylvania,Northeast,39.95234,-75.16379,,20441.834000000003,7182.266,25.999999999999996,January,1,2018-01
SO - 0005901,2018-01-28,Ascend Ltd,Wholesale,Product 14,7,3021.7000000000003,21151.9,1843.237,CA,California,West,33.931960000000004,-117.94617,,12902.659,8249.241000000002,39.00000000000001,January,1,2018-01
SO - 0006778,2018-01-28,Chatterpoi Corp,Wholesale,Product 1,8,1172.5,9380.0,879.375,NC,North Carolina,South,35.61266,-77.36635,,7035.0,2345.0,25.0,January,1,2018-01
SO - 0007169,2018-01-28,Actavis Company,Wholesale,Product 26,6,1118.9,6713.400000000001,514.6940000000001,IN,Indiana,Midwest,39.4667,-87.41391,,3088.1640000000007,3625.236,53.99999999999999,January,1,2018-01
SO - 0007217,2018-01-28,Vimbo Company,Distributor,Product 9,11,1011.7,11128.7,789.1260000000001,IL,Illinois,Midwest,41.948,-87.98061,,8680.386,2448.3140000000003,22.0,January,1,2018-01
SO - 0007591,2018-01-28,Mylan Corp,Wholesale,Product 25,5,5246.1,26230.5,3619.809,NJ,New Jersey,Northeast,39.90461,-74.997,,18099.045000000002,8131.454999999998,30.999999999999993,January,1,2018-01
SO - 0009094,2018-01-28,Tagfeed Ltd,Distributor,Product 26,10,2539.3,25393.0,1498.1870000000001,IN,Indiana,Midwest,40.19153,-85.38601,,14981.87,10411.13,41.0,January,1,2018-01
SO - 0009246,2018-01-28,Actavis Company,Wholesale,Product 5,7,5587.8,39114.6,3017.4120000000003,NY,New York,Northeast,40.85745,-72.95984,,21121.884000000002,17992.715999999997,45.99999999999999,January,1,2018-01
SO - 0001061,2018-01-28,Skyvu Group,Wholesale,Product 17,5,167.5,837.5,110.55000000000001,WA,Washington,West,47.48288,-122.21707,,552.75,284.75,34.0,January,1,2018-01
SO - 0002080,2018-01-28,Snaptags Ltd,Wholesale,Product 2,12,174.20000000000002,2090.4,142.844,IL,Illinois,Midwest,40.11642,-88.24338,,1714.128,376.27200000000016,18.000000000000007,January,1,2018-01
SO - 0002332,2018-01-28,Remedy Ltd,Wholesale,Product 14,8,5983.1,47864.8,2632.5640000000003,CA,California,West,38.29714,-122.28553,,21060.512000000002,26804.288,55.99999999999999,January,1,2018-01
SO - 0003660,2018-01-28,Tambee Company,Distributor,Product 10,9,5226.0,47034.0,3814.98,MD,Maryland,South,39.25066,-76.52052,,34334.82,12699.18,27.0,January,1,2018-01
SO - 0003811,2018-01-28,Nlounge Ltd,Distributor,Product 13,11,6150.6,67656.6,2890.782,FL,Florida,South,26.31841,-80.09977,,31798.602000000003,35857.99800000001,53.0,January,1,2018-01
SO - 0006637,2018-01-28,Deseret Group,Distributor,Product 20,6,2224.4,13346.400000000001,1401.372,CO,Colorado,West,40.01499,-105.27055,,8408.232,4938.1680000000015,37.00000000000001,January,1,2018-01
SO - 0007413,2018-01-28,NCS Group,Wholesale,Product 27,7,207.70000000000002,1453.9,176.54500000000002,MD,Maryland,South,39.26733,-76.79831,,1235.815,218.08500000000004,15.000000000000002,January,1,2018-01
SO - 0009694,2018-01-28,Fivechat Company,Wholesale,Product 14,10,911.2,9112.0,637.84,NY,New York,Northeast,42.98337,-78.87567,,6378.400000000001,2733.5999999999995,29.999999999999993,January,1,2018-01
SO - 0010617,2018-01-28,Fivebridge Ltd,Distributor,Product 25,9,944.7,8502.300000000001,566.82,IL,Illinois,Midwest,42.35277,-88.06133,,5101.38,3400.920000000001,40.00000000000001,January,1,2018-01
SO - 000269,2018-01-28,Gigabox Group,Wholesale,Product 25,5,844.2,4221.0,540.288,CA,California,West,37.323,-122.03218,,2701.44,1519.56,36.0,January,1,2018-01
SO - 000528,2018-01-28,Bath Group,Wholesale,Product 18,7,1031.8,7222.599999999999,464.31,TX,Texas,South,30.30394,-97.75436,,3250.17,3972.4299999999994,54.99999999999999,January,1,2018-01
SO - 0002303,2018-01-28,Topco Company,Wholesale,Product 7,8,3953.0,31624.0,2529.92,NJ,New Jersey,Northeast,40.66871,-74.11431,,20239.36,11384.64,36.0,January,1,2018-01
SO - 0005277,2018-01-28,Bluezoom Group,Distributor,Product 11,9,6257.8,56320.200000000004,3066.322,MA,Massachusetts,Northeast,41.9001,-71.08977,,27596.898,28723.302000000003,51.0,January,1,2018-01
SO - 0007770,2018-01-28,Fred's Company,Wholesale,Product 17,12,2391.9,28702.800000000003,956.7600000000001,CA,California,West,37.30216,-120.48297,,11481.12,17221.68,60.0,January,1,2018-01
SO - 0009508,2018-01-28,Aimbo Corp,Wholesale,Product 20,8,1125.6000000000001,9004.800000000001,855.4560000000001,CO,Colorado,West,40.39776,-105.07498,,6843.648000000001,2161.152,23.999999999999996,January,1,2018-01
SO - 000229,2018-01-28,Thoughtmix Ltd,Export,Product 17,11,844.2,9286.2,565.614,CA,California,West,33.42697,-117.61199,,6221.754000000001,3064.446,32.99999999999999,January,1,2018-01
SO - 0002478,2018-01-28,ALK-Abello Ltd,Wholesale,Product 25,10,1011.7,10117.0,465.38200000000006,IN,Indiana,Midwest,40.08977,-85.68945,,4653.820000000001,5463.179999999999,53.99999999999999,January,1,2018-01
SO - 0004338,2018-01-28,Nlounge Ltd,Wholesale,Product 4,11,676.7,7443.700000000001,439.855,IL,Illinois,Midwest,41.51529,-87.73338,,4838.405000000001,2605.295,35.0,January,1,2018-01
SO - 0004533,2018-01-28,Accudial Company,Wholesale,Product 26,8,1112.2,8897.6,856.394,FL,Florida,South,27.77086,-82.67927,,6851.152,2046.4480000000003,23.000000000000004,January,1,2018-01
SO - 0008333,2018-01-28,Kare Corp,Wholesale,Product 30,10,1876.0,18760.0,1106.84,TX,Texas,South,29.30139,-94.79778,,11068.4,7691.6,41.0,January,1,2018-01
SO - 0009509,2018-01-28,H Ltd,Export,Product 17,12,904.5,10854.0,407.02500000000003,MA,Massachusetts,Northeast,41.9001,-71.08977,,4884.3,5969.7,54.99999999999999,January,1,2018-01
SO - 0002735,2018-01-28,Realbuzz Ltd,Export,Product 27,9,2318.2000000000003,20863.800000000003,1275.0100000000002,OH,Ohio,Midwest,39.62657,-84.26395,,11475.090000000002,9388.710000000001,44.99999999999999,January,1,2018-01
SO - 0003010,2018-01-28,Buzzbean Group,Wholesale,Product 4,12,2519.2000000000003,30230.4,1990.1680000000003,NY,New York,Northeast,40.88409,-73.37676,,23882.016000000003,6348.383999999998,20.999999999999993,January,1,2018-01
SO - 0004240,2018-01-28,Linkbuzz Ltd,Wholesale,Product 14,6,1125.6000000000001,6753.6,484.00800000000004,MN,Minnesota,Midwest,44.64969,-93.24272,,2904.0480000000002,3849.552,56.99999999999999,January,1,2018-01
SO - 0004622,2018-01-28,Centizu Company,Wholesale,Product 3,11,2318.2000000000003,25500.200000000004,1947.2880000000002,NJ,New Jersey,Northeast,40.06177,-74.10956,,21420.168,4080.032000000003,16.000000000000007,January,1,2018-01
SO - 0005350,2018-01-28,Tagfeed Ltd,Wholesale,Product 22,7,703.5,4924.5,457.27500000000003,NC,North Carolina,South,36.07613,-79.4683,,3200.925,1723.5749999999998,35.0,January,1,2018-01
SO - 0008170,2018-01-28,Organon Corp,Wholesale,Product 20,8,3128.9,25031.2,1439.294,NY,New York,Northeast,40.70621,-73.61874,,11514.352,13516.848,54.0,January,1,2018-01
SO - 0009063,2018-01-28,BB17 Company,Wholesale,Product 3,10,241.20000000000002,2412.0,130.24800000000002,CA,California,West,33.76696,-118.18923,,1302.4800000000002,1109.5199999999998,45.99999999999999,January,1,2018-01
SO - 000138,2018-01-29,Voonyx Group,Wholesale,Product 6,9,998.3000000000001,8984.7,698.8100000000001,WA,Washington,West,45.63873,-122.66149,,6289.290000000001,2695.41,29.999999999999993,January,1,2018-01
SO - 000155,2018-01-29,Internatio Company,Wholesale,Product 4,10,2257.9,22579.0,1377.319,MO,Missouri,Midwest,38.80033,-90.62651,,13773.189999999999,8805.810000000001,39.00000000000001,January,1,2018-01
SO - 0001002,2018-01-29,Zoonder Group,Distributor,Product 19,11,5259.5,57854.5,4102.41,FL,Florida,South,28.11873,-81.47923,,45126.509999999995,12727.990000000005,22.000000000000007,January,1,2018-01
SO - 0004394,2018-01-29,Dynazzy Company,Distributor,Product 8,12,998.3000000000001,11979.6,399.32000000000005,UT,Utah,West,40.66772,-111.93883,,4791.84,7187.76,60.0,January,1,2018-01
SO - 0006614,2018-01-29,Walgreen Corp,Wholesale,Product 14,6,1929.6000000000001,11577.6,1562.976,CA,California,West,38.70712,-121.28106,,9377.856,2199.7440000000006,19.000000000000007,January,1,2018-01
SO - 0009187,2018-01-29,Realbuzz Ltd,Distributor,Product 3,8,2626.4,21011.2,1943.536,CA,California,West,35.37329,-119.01871,,15548.288,5462.912,26.0,January,1,2018-01
SO - 0009526,2018-01-29,Voolith Ltd,Export,Product 10,12,797.3000000000001,9567.6,518.2450000000001,IN,Indiana,Midwest,39.77485,-86.13949,,6218.940000000001,3348.659999999999,34.999999999999986,January,1,2018-01
SO - 000308,2018-01-29,Eire Corp,Distributor,Product 1,11,1045.2,11497.2,533.052,NJ,New Jersey,Northeast,40.77955,-74.02375,,5863.572,5633.628000000001,49.00000000000001,January,1,2018-01
SO - 000736,2018-01-29,Flipbug Ltd,Wholesale,Product 26,10,1728.6000000000001,17286.0,1158.1620000000003,FL,Florida,South,27.94752,-82.45843,,11581.620000000003,5704.379999999997,32.999999999999986,January,1,2018-01
SO - 0005346,2018-01-29,Buzzshare Company,Distributor,Product 25,10,1085.4,10854.0,759.78,MN,Minnesota,Midwest,45.52662,-94.17105,,7597.799999999999,3256.2000000000007,30.000000000000004,January,1,2018-01
SO - 0008829,2018-01-29,Aveda Group,Wholesale,Product 14,10,5406.900000000001,54069.00000000001,4055.175,NC,North Carolina,South,35.98998,-79.99047,,40551.75,13517.250000000007,25.00000000000001,January,1,2018-01
SO - 0010173,2018-01-29,Eayo Company,Wholesale,Product 13,10,2318.2000000000003,23182.000000000004,1530.0120000000002,MD,Maryland,South,39.084,-77.15276,,15300.120000000003,7881.880000000001,34.0,January,1,2018-01
SO - 0001677,2018-01-29,US Ltd,Export,Product 14,5,3839.1,19195.5,2764.152,NY,New York,Northeast,40.64092,-73.31669,,13820.76,5374.74,27.999999999999996,January,1,2018-01
SO - 0001764,2018-01-29,sanofi-ave Group,Wholesale,Product 20,9,187.6,1688.3999999999999,129.444,NY,New York,Northeast,40.75,-73.86667,,1164.9959999999999,523.404,31.0,January,1,2018-01
SO - 0002091,2018-01-29,BTA Corp,Export,Product 22,8,3584.5,28676.0,2365.77,MN,Minnesota,Midwest,44.97997,-93.26384,,18926.16,9749.84,34.0,January,1,2018-01
SO - 0009625,2018-01-29,Skajo Ltd,Wholesale,Product 20,12,897.8000000000001,10773.6,574.5920000000001,TX,Texas,South,32.78152,-97.34675,,6895.104000000001,3878.495999999999,35.99999999999999,January,1,2018-01
SO - 0001234,2018-01-29,Cogidoo Company,Wholesale,Product 15,8,4006.6,32052.8,2283.7619999999997,IN,Indiana,Midwest,40.4167,-86.87529,,18270.095999999998,13782.704000000002,43.00000000000001,January,1,2018-01
SO - 0002212,2018-01-29,Buzzshare Company,Distributor,Product 25,10,3865.9,38659.0,1585.019,NJ,New Jersey,Northeast,40.79416,-74.02495,,15850.19,22808.809999999998,59.0,January,1,2018-01
SO - 0006844,2018-01-29,Talane Group,Distributor,Product 6,5,984.9,4924.5,610.638,ID,Idaho,West,43.66294,-116.68736,,3053.19,1871.31,38.0,January,1,2018-01
SO - 0008537,2018-01-29,Aimbo Corp,Distributor,Product 15,6,180.9,1085.4,101.30400000000002,CA,California,West,33.19587,-117.37948,,607.8240000000001,477.576,44.0,January,1,2018-01
SO - 0010551,2018-01-29,Kare Corp,Wholesale,Product 11,9,5440.400000000001,48963.600000000006,4461.128000000001,IL,Illinois,Midwest,39.79106,-89.64457,,40150.152,8813.448000000004,18.000000000000004,January,1,2018-01
SO - 000560,2018-01-29,Muxo Group,Distributor,Product 25,8,2425.4,19403.2,1042.922,CA,California,West,33.83585,-118.34063,,8343.376,11059.824,56.99999999999999,January,1,2018-01
SO - 0001835,2018-01-29,SUPERVALU Ltd,Wholesale,Product 26,10,3832.4,38324.0,2184.468,IN,Indiana,Midwest,41.58337,-87.50004,,21844.68,16479.32,43.0,January,1,2018-01
SO - 0002160,2018-01-29,Talane Group,Distributor,Product 18,5,1065.3,5326.5,703.098,CO,Colorado,West,40.42331,-104.70913,,3515.49,1811.0100000000002,34.0,January,1,2018-01
SO - 0002732,2018-01-29,Brainspher Ltd,Distributor,Product 15,8,2546.0,20368.0,2062.26,CA,California,West,33.64697,-117.68922,,16498.08,3869.9199999999983,18.999999999999993,January,1,2018-01
SO - 0003333,2018-01-29,Organon Corp,Export,Product 14,7,5406.900000000001,37848.3,4487.727,FL,Florida,South,28.55778,-81.4534,,31414.089,6434.211000000003,17.000000000000007,January,1,2018-01
SO - 0003901,2018-01-29,Yodoo Ltd,Wholesale,Product 25,5,1728.6000000000001,8643.0,1019.874,MD,Maryland,South,39.24038,-76.83942,,5099.37,3543.63,41.0,January,1,2018-01
SO - 0007422,2018-01-29,Voolith Ltd,Wholesale,Product 26,6,3383.5,20301.0,2774.47,TX,Texas,South,25.90175,-97.49748,,16646.82,3654.1800000000003,18.000000000000004,January,1,2018-01
SO - 0007691,2018-01-29,NCS Group,Wholesale,Product 7,7,2633.1,18431.7,1764.1770000000001,RI,Rhode Island,Northeast,41.87871,-71.38256,,12349.239000000001,6082.460999999999,32.99999999999999,January,1,2018-01
SO - 0010554,2018-01-29,Zooveo Company,Export,Product 15,6,207.70000000000002,1246.2,153.698,LA,Louisiana,South,30.22409,-92.01984,,922.1880000000001,324.01199999999994,25.999999999999996,January,1,2018-01
SO - 000140,2018-01-29,Aldi Ltd,Wholesale,Product 26,9,1132.3,10190.699999999999,486.88899999999995,CA,California,West,33.64113,-117.91867,,4382.000999999999,5808.699,57.00000000000001,January,1,2018-01
SO - 0001646,2018-01-29,Voolia Ltd,Distributor,Product 25,11,227.8,2505.8,186.796,CT,Connecticut,Northeast,41.20569,-73.12799,,2054.756,451.0440000000003,18.00000000000001,January,1,2018-01
SO - 0002111,2018-01-29,Terumo Corp,Wholesale,Product 4,7,1842.5,12897.5,1197.625,CA,California,West,33.49364,-117.14836,,8383.375,4514.125,35.0,January,1,2018-01
